run,epoch,train_loss,train_mae,val_loss,val_mae,lr
tinyUnet_version_2_train_5867,34,2976.7968,32.1528,3043.2917,32.4456,
tinyUnet_version_2_train_5867,35,2966.2351,32.1137,3062.2394,33.256,
tinyUnet_version_2_train_5867,36,2964.1259,32.1022,3044.5339,32.1845,
tinyUnet_version_2_train_5867,37,2956.9373,32.0782,3052.4068,32.171,
tinyUnet_version_2_train_5867,38,2946.9924,32.0142,3054.1552,32.9533,
tinyUnet_version_2_train_5867,39,2947.0808,32.0181,3031.6789,32.217,
tinyUnet_version_2_train_5867,40,2933.8676,31.9722,3044.5121,32.5177,
tinyUnet_version_2_train_5867,41,2931.51,31.9415,3045.3692,32.8052,
tinyUnet_version_2_train_5867,42,2925.3133,31.9198,3035.0817,31.949,
tinyUnet_version_2_train_5867,43,2918.5461,31.8905,3068.1209,32.7394,
tinyUnet_version_2_train_5867,44,2915.4631,31.878,3046.1505,32.5861,
tinyUnet_version_2_train_5867,45,2907.1106,31.836,3042.1265,32.9456,
tinyUnet_version_2_train_5867,46,2902.6391,31.8054,3040.6661,32.442,
tinyUnet_version_2_train_5867,47,2895.0766,31.7675,3057.1605,32.2803,
tinyUnet_version_2_train_5867,48,2890.4219,31.7656,3052.8005,32.5097,
tinyUnet_version_2_train_5867,49,2882.5491,31.7207,3044.0715,32.3539,
tinyUnet_version_2_train_5867,50,2876.1748,31.6889,3046.1492,31.9671,
tinyUnet_version_2_train_5867,51,2868.8557,31.6705,3078.2589,32.8567,
tinyUnet_version_2_train_5867,52,2865.7125,31.6439,3039.9214,32.3248,
tinyUnet_version_2_train_5867,53,2858.75,31.6012,3069.3433,33.3139,
tinyUnet_version_2_train_5867,54,2854.3392,31.5762,3062.6747,31.7602,
tinyUnet_version_2_train_5867,55,2845.2086,31.5607,3062.7378,32.8278,
tinyUnet_version_2_train_5867,56,2841.3364,31.5131,3056.1025,31.7782,
tinyUnet_version_2_train_5867,57,2838.9486,31.5118,3040.0881,32.1894,
tinyUnet_version_2_train_5867,58,2836.6404,31.4739,3047.8536,32.9173,
tinyUnet_version_2_train_5867,59,2826.6151,31.471,3057.4521,31.7219,
tinyUnet_version_2_train_5867,60,2820.8798,31.448,3039.0451,31.9598,
tinyUnet_version_2_train_6538,1,3847.7808,38.1504,3325.9965,35.0964,
tinyUnet_version_2_train_6538,2,3305.6339,35.2717,3262.1394,34.181,
tinyUnet_version_2_train_6538,3,3265.9806,34.9256,3230.3078,34.0794,
tinyUnet_version_2_train_6538,4,3233.7512,34.6864,3248.6854,36.1636,
tinyUnet_version_2_train_6538,5,3213.8299,34.5279,3208.131,33.3497,
tinyUnet_version_2_train_6538,6,3188.838,34.271,3153.9284,33.7962,
tinyUnet_version_2_train_6538,7,3159.8067,33.9879,3177.7243,34.2246,
tinyUnet_version_2_train_6538,8,3144.2096,33.83,3146.3257,33.8086,
tinyUnet_version_2_train_6538,9,3130.1066,33.7374,3121.2874,33.581,
tinyUnet_version_2_train_6538,10,3111.0515,33.6361,3149.5135,32.3011,
tinyUnet_version_2_train_6538,11,3094.5774,33.4999,3104.3046,32.9539,
tinyUnet_version_2_train_6538,12,3086.7867,33.4126,3083.3997,32.716,
tinyUnet_version_2_train_6538,13,3076.7084,33.3851,3061.8447,32.8988,
tinyUnet_version_2_train_6538,14,3066.5479,33.2959,3100.8931,33.737,
tinyUnet_version_2_train_6538,15,3055.4963,33.1723,3082.7975,33.4949,
tinyUnet_version_2_train_6538,16,3048.6494,33.1303,3097.1697,34.5143,
tinyUnet_version_2_train_6538,17,3028.8669,33.0467,3087.5771,31.7848,
tinyUnet_version_2_train_6538,18,3024.4793,32.9573,3036.2868,33.0903,
tinyUnet_version_2_train_6538,19,3010.9781,32.8972,3058.1904,32.2563,
tinyUnet_version_2_train_6538,20,2999.2065,32.8243,3045.0087,33.2131,
tinyUnet_version_2_train_6538,21,2988.4009,32.775,3065.6162,34.1315,
tinyUnet_version_2_train_6538,22,2979.5723,32.691,3021.2897,32.4883,
tinyUnet_version_2_train_6538,23,2971.414,32.6022,3046.1351,31.7033,
tinyUnet_version_2_train_6538,24,2960.3371,32.5477,3002.5594,32.4899,
tinyUnet_version_2_train_6538,25,2952.1164,32.4901,3011.2381,33.2723,
tinyUnet_version_2_train_6538,26,2936.3669,32.4344,3008.339,33.4209,
tinyUnet_version_2_train_6538,27,2929.3138,32.357,2986.5303,31.7536,
tinyUnet_version_2_train_6538,28,2924.1703,32.3191,2979.2097,31.5072,
tinyUnet_version_2_train_6538,29,2906.2896,32.2565,2982.4051,31.7488,
tinyUnet_version_2_train_6538,30,2902.3532,32.1974,2977.0105,31.7824,
tinyUnet_version_2_train_6538,31,2890.5591,32.162,2983.5607,32.039,
tinyUnet_version_2_train_6538,32,2892.0386,32.1165,2975.5018,32.4002,
tinyUnet_version_2_train_6538,33,2874.4885,32.0273,2995.0957,31.3718,
tinyUnet_version_2_train_6538,34,2865.7553,31.9847,3004.0575,33.455,
tinyUnet_version_2_train_6538,35,2855.1057,31.9481,2987.8448,31.3312,
tinyUnet_version_2_train_6538,36,2851.4853,31.9162,2972.4695,31.8234,
tinyUnet_version_2_train_6538,37,2841.3428,31.8606,2959.7941,31.8159,
tinyUnet_version_2_train_6538,38,2838.9573,31.8136,2940.263,32.0676,
tinyUnet_version_2_train_6538,39,2823.3084,31.7265,2952.378,31.928,
tinyUnet_version_2_train_6538,40,2816.1069,31.7028,2946.8917,31.8727,
tinyUnet_version_2_train_6538,41,2813.4505,31.6776,2959.3868,32.1069,
tinyUnet_version_2_train_6538,42,2799.091,31.5999,2950.2925,32.4156,
tinyUnet_version_2_train_6538,43,2798.2995,31.6062,2948.0817,31.9799,
tinyUnet_version_2_train_6538,44,2781.9942,31.5088,2969.6302,32.5786,
tinyUnet_version_2_train_6538,45,2782.578,31.4681,2962.0118,31.7967,
tinyUnet_version_2_train_6538,46,2768.4221,31.4217,2972.8235,32.955,
tinyUnet_version_2_train_6538,47,2764.3198,31.3928,2956.5328,31.7153,
tinyUnet_version_2_train_6538,48,2752.7512,31.3269,2983.0464,31.6015,
tinyUnet_version_2_train_6538,49,2753.1103,31.3422,2958.1934,32.2223,
tinyUnet_version_2_train_6538,50,2740.7935,31.2527,2980.1445,31.7218,
tinyUnet_version_2_train_6538,51,2734.9881,31.1827,2954.0879,32.558,
tinyUnet_version_2_train_6538,52,2718.0652,31.1566,2950.9721,31.7519,
tinyUnet_version_2_train_6538,53,2715.8681,31.1017,2963.461,32.2476,
tinyUnet_version_2_train_6538,54,2708.7363,31.0533,2964.5943,31.2527,
tinyUnet_version_2_train_6538,55,2700.3736,31.0134,2970.5185,31.9195,
tinyUnet_version_2_train_6538,56,2695.708,30.977,2962.6092,32.0518,
tinyUnet_version_2_train_6538,57,2687.8236,30.9137,2951.5749,31.3869,
tinyUnet_version_2_train_6538,58,2688.2564,30.9497,2963.5153,32.4005,
tinyUnet_version_2_train_6538,59,2673.7264,30.8515,2980.4709,32.0231,
tinyUnet_version_2_train_6538,60,2664.2803,30.8126,2959.5157,31.7066,
tinyUnet_version_2_train_6538,61,2658.2447,30.7906,2952.2976,31.2299,
tinyUnet_version_2_train_6538,62,2652.8274,30.7148,2953.245,31.7476,
tinyUnet_version_2_train_6538,63,2647.2475,30.7103,2954.6113,31.9268,
tinyUnet_version_2_train_6538,64,2641.0203,30.6569,3020.8539,32.7548,
tinyUnet_version_2_train_6538,65,2629.7458,30.5848,3017.8627,32.6986,
tinyUnet_version_2_train_6538,66,2633.8385,30.5958,2986.842,32.1316,
tinyUnet_version_2_train_6538,67,2617.6275,30.5243,3014.3145,32.2403,
tinyUnet_version_2_train_6538,68,2608.7223,30.4896,2971.0346,31.7159,
tinyUnet_version_2_train_6538,69,2604.8398,30.4606,2974.493,31.542,
tinyUnet_version_2_train_6538,70,2600.9695,30.4025,2981.425,31.6659,
tinyUnet_version_2_train_6538,71,2590.1765,30.3433,3006.3743,32.9309,
tinyUnet_version_2_train_6538,72,2587.3419,30.343,2986.7448,32.4122,
tinyUnet_version_2_train_6538,73,2583.5474,30.2767,3041.2641,32.8463,
tinyUnet_version_2_train_6538,74,2578.1243,30.2603,2988.9274,31.8532,
tinyUnet_version_2_train_6538,75,2567.5572,30.1788,3054.9167,32.9362,
tinyUnet_version_2_train_6538,76,2569.6269,30.2349,2977.3511,31.9986,
tinyUnet_version_2_train_6538,77,2555.3263,30.147,3012.4785,30.9683,
tinyUnet_version_2_train_6538,78,2557.5275,30.1641,2985.0729,31.8164,
tinyUnet_version_2_train_6538,79,2549.5478,30.0966,2974.8785,31.8461,
tinyUnet_version_2_train_6538,80,2544.2991,30.0558,3009.0849,31.7304,
tinyUnet_version_2_train_6538,81,2533.8739,30.0008,3147.3665,33.3251,
tinyUnet_version_2_train_6538,82,2538.8229,30.0252,2997.8267,32.2549,
tinyUnet_version_2_train_6538,83,2521.0271,29.914,3055.6949,32.5693,
tinyUnet_version_2_train_6538,84,2518.9839,29.9317,3017.9321,31.8613,
tinyUnet_version_2_train_6538,85,2512.8311,29.8489,3010.2782,32.0013,
tinyUnet_version_2_train_6538,86,2506.9354,29.8148,2986.7135,31.0674,
tinyUnet_version_2_train_6538,87,2500.2069,29.796,3029.1688,32.1868,
tinyUnet_version_2_train_6538,88,2491.2426,29.7478,3023.8222,31.9338,
tinyUnet_version_2_train_6538,89,2492.2971,29.7155,3007.7494,31.3984,
tinyUnet_version_2_train_6538,90,2488.0232,29.7113,3003.9463,31.618,
tinyUnet_version_2_train_6538,91,2484.7659,29.7177,3077.628,32.7087,
tinyUnet_version_2_train_6538,92,2480.7505,29.6316,2984.4528,31.5158,
tinyUnet_version_2_train_6538,93,2474.1375,29.6016,3005.1131,31.8687,
tinyUnet_version_2_train_6538,94,2470.4824,29.5842,3018.2824,31.774,
tinyUnet_version_2_train_6538,95,2467.5853,29.5879,3023.3935,31.7631,
tinyUnet_version_2_train_6538,96,2450.5519,29.4813,3006.1387,31.6752,
tinyUnet_version_2_train_6538,97,2449.3061,29.4918,3070.4444,32.8167,
tinyUnet_version_2_train_6538,98,2447.7922,29.4689,3008.1879,31.2707,
tinyUnet_version_2_train_6538,99,2437.7067,29.4117,3040.346,31.6825,
tinyUnet_version_2_train_6538,100,2431.259,29.3416,3041.7242,32.4325,
tinyUnet_version_2_train_6555,1,1.2449,0.8597,0.8222,0.7394,
tinyUnet_version_2_train_6555,2,0.8405,0.7351,0.7562,0.6907,
tinyUnet_version_2_train_6555,3,0.8001,0.7138,0.7347,0.6834,
tinyUnet_version_2_train_6555,4,0.7761,0.7004,0.7149,0.6747,
tinyUnet_version_2_train_6555,5,0.7627,0.6932,0.7059,0.6642,
tinyUnet_version_2_train_6555,6,0.7522,0.6878,0.7015,0.6594,
tinyUnet_version_2_train_6555,7,0.7398,0.681,0.6969,0.655,
tinyUnet_version_2_train_6555,8,0.7318,0.6757,0.688,0.6519,
tinyUnet_version_2_train_6555,9,0.7274,0.6738,0.6813,0.6518,
tinyUnet_version_2_train_6555,10,0.7177,0.6686,0.6823,0.65,
tinyUnet_version_2_train_6555,11,0.713,0.6656,0.6855,0.65,
tinyUnet_version_2_train_6555,12,0.7069,0.6632,0.6904,0.6575,
tinyUnet_version_2_train_6555,13,0.6993,0.6587,0.69,0.6487,
tinyUnet_version_2_train_6555,14,0.694,0.6563,0.6945,0.6607,
tinyUnet_version_2_train_6555,15,0.6874,0.6519,0.6756,0.6482,
tinyUnet_version_2_train_6555,16,0.6851,0.6512,0.67,0.6411,
tinyUnet_version_2_train_6555,17,0.68,0.6485,0.667,0.6384,
tinyUnet_version_2_train_6555,18,0.6741,0.6457,0.6578,0.6367,
tinyUnet_version_2_train_6555,19,0.6744,0.6456,0.6666,0.6376,
tinyUnet_version_2_train_6555,20,0.6668,0.641,0.6574,0.6361,
tinyUnet_version_2_train_6555,21,0.665,0.6409,0.6637,0.6372,
tinyUnet_version_2_train_6555,22,0.6608,0.6376,0.6509,0.6324,
tinyUnet_version_2_train_6555,23,0.6557,0.6359,0.6581,0.6379,
tinyUnet_version_2_train_6555,24,0.6521,0.6339,0.662,0.6417,
tinyUnet_version_2_train_6555,25,0.6476,0.6319,0.6761,0.6497,
tinyUnet_version_2_train_6555,26,0.6462,0.6303,0.6615,0.6403,
tinyUnet_version_2_train_6555,27,0.6416,0.6285,0.648,0.6272,
tinyUnet_version_2_train_6555,28,0.6386,0.6269,0.6453,0.628,
tinyUnet_version_2_train_6555,29,0.6354,0.6248,0.6493,0.6292,
tinyUnet_version_2_train_6555,30,0.6317,0.6223,0.6473,0.6283,
tinyUnet_version_2_train_6555,31,0.6296,0.6221,0.6504,0.6296,
tinyUnet_version_2_train_6555,32,0.6274,0.6196,0.654,0.6337,
tinyUnet_version_2_train_6555,33,0.6242,0.6183,0.6489,0.628,
tinyUnet_version_2_train_6555,34,0.6226,0.6181,0.6445,0.6235,
tinyUnet_version_2_train_6555,35,0.6169,0.6155,0.6662,0.6367,
tinyUnet_version_2_train_6555,36,0.617,0.615,0.6532,0.6282,
tinyUnet_version_2_train_6555,37,0.6114,0.6115,0.6423,0.6248,
tinyUnet_version_2_train_6555,38,0.6097,0.6108,0.6399,0.6196,
tinyUnet_version_2_train_6555,39,0.6066,0.609,0.6456,0.6251,
tinyUnet_version_2_train_6555,40,0.6038,0.6076,0.6409,0.621,
tinyUnet_version_2_train_6555,41,0.602,0.6069,0.6536,0.6296,
tinyUnet_version_2_train_6555,42,0.5987,0.6045,0.6638,0.6364,
tinyUnet_version_2_train_6555,43,0.5973,0.6041,0.6428,0.6208,
tinyUnet_version_2_train_6555,44,0.5936,0.6022,0.6461,0.6255,
tinyUnet_version_2_train_6555,45,0.5935,0.6021,0.6441,0.6254,
tinyUnet_version_2_train_6555,46,0.5917,0.6007,0.6501,0.6238,
tinyUnet_version_2_train_6555,47,0.5888,0.5993,0.6389,0.6204,
tinyUnet_version_2_train_6555,48,0.5877,0.5987,0.6415,0.6205,
tinyUnet_version_2_train_6555,49,0.586,0.5975,0.6411,0.6198,
tinyUnet_version_2_train_6555,50,0.583,0.5964,0.6497,0.6241,
tinyUnet_version_2_train_6555,51,0.5797,0.5942,0.6453,0.6202,
tinyUnet_version_2_train_6555,52,0.5792,0.5938,0.6475,0.6245,
tinyUnet_version_2_train_6555,53,0.5763,0.592,0.662,0.6361,
tinyUnet_version_2_train_6555,54,0.5745,0.5913,0.6457,0.6189,
tinyUnet_version_2_train_6555,55,0.5714,0.5893,0.6447,0.6202,
tinyUnet_version_2_train_6555,56,0.5724,0.59,0.6409,0.621,
tinyUnet_version_2_train_6555,57,0.5662,0.5862,0.6701,0.6383,
tinyUnet_version_2_train_6555,58,0.5667,0.5869,0.6445,0.6263,
tinyUnet_version_2_train_6555,59,0.5649,0.5851,0.6518,0.6301,
tinyUnet_version_2_train_6555,60,0.5608,0.5833,0.6422,0.6186,
tinyUnet_version_2_train_6555,61,0.561,0.5834,0.6419,0.6203,
tinyUnet_version_2_train_6555,62,0.5594,0.5828,0.6457,0.6217,
tinyUnet_version_2_train_6555,63,0.5574,0.5815,0.6381,0.6187,
tinyUnet_version_2_train_6555,64,0.5553,0.58,0.6369,0.6139,
tinyUnet_version_2_train_6555,65,0.5533,0.5793,0.6451,0.6209,
tinyUnet_version_2_train_6555,66,0.5516,0.5781,0.6412,0.6226,
tinyUnet_version_2_train_6555,67,0.5507,0.5772,0.6416,0.6166,
tinyUnet_version_2_train_6555,68,0.5485,0.5758,0.6464,0.6267,
tinyUnet_version_2_train_6555,69,0.5462,0.5749,0.6398,0.6192,
tinyUnet_version_2_train_6555,70,0.5438,0.5732,0.6436,0.618,
tinyUnet_version_2_train_6555,71,0.5439,0.5733,0.6457,0.6152,
tinyUnet_version_2_train_6555,72,0.5417,0.5723,0.6422,0.6195,
tinyUnet_version_2_train_6555,73,0.54,0.5713,0.6504,0.6181,
tinyUnet_version_2_train_6555,74,0.5391,0.5705,0.64,0.6187,
tinyUnet_version_2_train_6555,75,0.537,0.5689,0.6547,0.629,
tinyUnet_version_2_train_6555,76,0.5341,0.5676,0.6343,0.614,
tinyUnet_version_2_train_6555,77,0.534,0.5672,0.6489,0.6189,
tinyUnet_version_2_train_6555,78,0.5328,0.566,0.6434,0.6206,
tinyUnet_version_2_train_6555,79,0.5321,0.5665,0.6445,0.6145,
tinyUnet_version_2_train_6555,80,0.5304,0.5655,0.6421,0.6187,
tinyUnet_version_2_train_6555,81,0.5283,0.5638,0.6456,0.6162,
tinyUnet_version_2_train_6555,82,0.5276,0.5633,0.6496,0.6249,
tinyUnet_version_2_train_6555,83,0.5253,0.562,0.6564,0.6252,
tinyUnet_version_2_train_6555,84,0.5232,0.5611,0.6441,0.6154,
tinyUnet_version_2_train_6555,85,0.5228,0.5606,0.6417,0.6143,
tinyUnet_version_2_train_6555,86,0.5213,0.5599,0.6389,0.6167,
tinyUnet_version_2_train_6555,87,0.5203,0.559,0.6515,0.6175,
tinyUnet_version_2_train_6555,88,0.518,0.5574,0.6432,0.6179,
tinyUnet_version_2_train_6555,89,0.5162,0.5566,0.6434,0.617,
tinyUnet_version_2_train_6555,90,0.5171,0.5571,0.6482,0.6206,
tinyUnet_version_2_train_6555,91,0.515,0.5557,0.6628,0.6229,
tinyUnet_version_2_train_6555,92,0.5138,0.5551,0.6567,0.6225,
tinyUnet_version_2_train_6555,93,0.5112,0.5532,0.6435,0.6193,
tinyUnet_version_2_train_6555,94,0.5096,0.552,0.6417,0.6173,
tinyUnet_version_2_train_6555,95,0.5089,0.552,0.6485,0.6188,
tinyUnet_version_2_train_6555,96,0.5075,0.5515,0.6443,0.6154,
tinyUnet_version_2_train_6555,97,0.5069,0.5507,0.6478,0.614,
tinyUnet_version_2_train_6555,98,0.5049,0.5492,0.6457,0.6161,
tinyUnet_version_2_train_6555,99,0.5047,0.5494,0.6515,0.6156,
tinyUnet_version_2_train_6555,100,0.5024,0.5481,0.6513,0.6158,
tinyUnet_version_4_train_6613,1,0.4373,0.8063,0.3309,0.6841,0.0001
tinyUnet_version_4_train_6613,2,0.361,0.7188,0.3306,0.6801,0.0001
tinyUnet_version_4_train_6613,3,0.35,0.7051,0.3186,0.6655,0.0001
tinyUnet_version_4_train_6613,4,0.3414,0.6941,0.3103,0.6523,0.0001
tinyUnet_version_4_train_6613,5,0.3338,0.6844,0.3042,0.6457,0.0001
tinyUnet_version_4_train_6613,6,0.3266,0.6749,0.3002,0.6402,0.0001
tinyUnet_version_4_train_6613,7,0.3214,0.6677,0.2957,0.6342,0.0001
tinyUnet_version_4_train_6613,8,0.3174,0.6624,0.2946,0.6343,0.0001
tinyUnet_version_4_train_6613,9,0.3134,0.6573,0.2933,0.6337,0.0001
tinyUnet_version_4_train_6613,10,0.3107,0.6535,0.2975,0.6331,0.0001
tinyUnet_version_4_train_6613,11,0.3072,0.6491,0.2931,0.6324,0.0001
tinyUnet_version_4_train_6613,12,0.3035,0.644,0.2894,0.6279,0.0001
tinyUnet_version_4_train_6613,13,0.301,0.6402,0.2853,0.6206,0.0001
tinyUnet_version_4_train_6613,14,0.2993,0.6386,0.2835,0.6156,0.0001
tinyUnet_version_4_train_6613,15,0.2966,0.6346,0.2856,0.6186,0.0001
tinyUnet_version_4_train_6613,16,0.294,0.6311,0.2837,0.6189,0.0001
tinyUnet_version_4_train_6613,17,0.2922,0.6289,0.2804,0.6122,0.0001
tinyUnet_version_4_train_6613,18,0.2903,0.6265,0.2795,0.6116,0.0001
tinyUnet_version_4_train_6613,19,0.2878,0.6232,0.2791,0.6121,0.0001
tinyUnet_version_4_train_6613,20,0.2866,0.6217,0.2797,0.6098,0.0001
tinyUnet_version_4_train_6613,21,0.2854,0.6197,0.2799,0.6113,0.0001
tinyUnet_version_4_train_6613,22,0.2834,0.6173,0.2778,0.6081,0.0001
tinyUnet_version_4_train_6613,23,0.2816,0.6149,0.2786,0.6106,0.0001
tinyUnet_version_4_train_6613,24,0.2805,0.6135,0.288,0.6196,0.0001
tinyUnet_version_4_train_6613,25,0.279,0.6114,0.2773,0.6066,0.0001
tinyUnet_version_4_train_6613,26,0.2778,0.6096,0.2924,0.6262,0.0001
tinyUnet_version_4_train_6613,27,0.276,0.6074,0.2796,0.6066,0.0001
tinyUnet_version_4_train_6613,28,0.2744,0.6052,0.2748,0.6063,0.0001
tinyUnet_version_4_train_6613,29,0.2739,0.6043,0.2746,0.6057,0.0001
tinyUnet_version_4_train_6613,30,0.2723,0.6021,0.2725,0.6006,0.0001
tinyUnet_version_4_train_6613,31,0.2708,0.6001,0.2779,0.6089,0.0001
tinyUnet_version_4_train_6613,32,0.2696,0.5986,0.274,0.6021,0.0001
tinyUnet_version_4_train_6613,33,0.2689,0.5975,0.2735,0.6011,0.0001
tinyUnet_version_4_train_6613,34,0.2669,0.5947,0.2756,0.604,0.0001
tinyUnet_version_4_train_6613,35,0.2661,0.5938,0.2719,0.6011,0.0001
tinyUnet_version_4_train_6613,36,0.2653,0.5925,0.2732,0.6042,0.0001
tinyUnet_version_4_train_6613,37,0.2642,0.591,0.2711,0.5994,0.0001
tinyUnet_version_4_train_6613,38,0.2628,0.589,0.2715,0.5987,0.0001
tinyUnet_version_4_train_6613,39,0.262,0.5881,0.2738,0.5984,0.0001
tinyUnet_version_4_train_6613,40,0.2608,0.5866,0.2735,0.6027,0.0001
tinyUnet_version_4_train_6613,41,0.2597,0.5844,0.2704,0.5979,0.0001
tinyUnet_version_4_train_6613,42,0.2585,0.5833,0.2707,0.5981,0.0001
tinyUnet_version_4_train_6613,43,0.2576,0.5818,0.2772,0.6069,0.0001
tinyUnet_version_4_train_6613,44,0.2565,0.5803,0.2712,0.5983,0.0001
tinyUnet_version_4_train_6613,45,0.2552,0.5786,0.2703,0.598,0.0001
tinyUnet_version_4_train_6613,46,0.254,0.5767,0.2705,0.5974,0.0001
tinyUnet_version_4_train_6613,47,0.2534,0.576,0.2725,0.598,0.0001
tinyUnet_version_4_train_6613,48,0.2521,0.5741,0.2724,0.6021,0.0001
tinyUnet_version_4_train_6613,49,0.251,0.573,0.272,0.6003,0.0001
tinyUnet_version_4_train_6613,50,0.2497,0.5711,0.2741,0.6017,0.0001
tinyUnet_version_4_train_6613,51,0.2491,0.5701,0.2723,0.5997,5e-05
tinyUnet_version_4_train_6613,52,0.2424,0.56,0.2698,0.5936,5e-05
tinyUnet_version_4_train_6613,53,0.2404,0.557,0.2706,0.5958,5e-05
tinyUnet_version_4_train_6613,54,0.2395,0.5563,0.2703,0.5947,5e-05
tinyUnet_version_4_train_6613,55,0.2381,0.5539,0.2699,0.5948,5e-05
tinyUnet_version_4_train_6613,56,0.2375,0.553,0.2714,0.5954,5e-05
tinyUnet_version_4_train_6613,57,0.237,0.5524,0.2702,0.5952,5e-05
tinyUnet_version_4_train_6613,58,0.2358,0.5508,0.2715,0.5963,2.5e-05
tinyUnet_version_4_train_6613,59,0.2316,0.5442,0.2711,0.5951,2.5e-05
tinyUnet_version_4_train_6613,60,0.2303,0.5423,0.2715,0.5962,2.5e-05
tinyUnet_version_4_train_6613,61,0.2297,0.5415,0.2712,0.595,2.5e-05
tinyUnet_version_4_train_6613,62,0.2287,0.5405,0.2723,0.5974,2.5e-05
tinyUnet_version_4_train_6613,63,0.2285,0.5395,0.2725,0.5959,2.5e-05
tinyUnet_version_4_train_6613,64,0.2278,0.5386,0.2721,0.5958,1.25e-05
tinyUnet_version_4_train_6613,65,0.2251,0.5344,0.2718,0.5955,1.25e-05
tinyUnet_version_4_train_6613,66,0.2247,0.5339,0.2727,0.5969,1.25e-05
tinyUnet_version_4_train_6613,67,0.2243,0.5333,0.2725,0.5963,1.25e-05
tinyUnet_version_4_train_6613,68,0.2235,0.5323,0.2738,0.5974,1.25e-05
tinyUnet_version_4_train_6613,69,0.2234,0.5321,0.2731,0.5969,1.25e-05
tinyUnet_version_4_train_6613,70,0.223,0.5315,0.2734,0.5975,6.25e-06
tinyUnet_version_4_train_6613,71,0.2223,0.5301,0.2731,0.5976,6.25e-06
tinyUnet_version_4_train_6613,72,0.2216,0.529,0.2736,0.5976,6.25e-06
tinyUnet_version_4_train_6613,73,0.2212,0.5287,0.2739,0.5971,6.25e-06
tinyUnet_version_4_train_6613,74,0.2211,0.5285,0.2736,0.5971,6.25e-06
tinyUnet_version_4_train_6613,75,0.2209,0.5279,0.274,0.598,6.25e-06
tinyUnet_version_4_train_6613,76,0.2206,0.5276,0.2737,0.597,3.13e-06
tinyUnet_version_4_train_6613,77,0.2198,0.5262,0.2739,0.5979,3.13e-06
tinyUnet_version_4_train_6613,78,0.2198,0.5264,0.274,0.5978,3.13e-06
tinyUnet_version_4_train_6613,79,0.2195,0.5261,0.274,0.5982,3.13e-06
tinyUnet_version_4_train_6613,80,0.2195,0.5258,0.2742,0.5982,3.13e-06
tinyUnet_version_4_train_6613,81,0.2192,0.5256,0.2742,0.598,3.13e-06
tinyUnet_version_4_train_6613,82,0.2194,0.5255,0.2746,0.5986,1.56e-06
tinyUnet_version_4_train_6613,83,0.2187,0.5248,0.2746,0.5986,1.56e-06
tinyUnet_version_4_train_6613,84,0.2189,0.525,0.2745,0.5983,1.56e-06
tinyUnet_version_4_train_6613,85,0.2188,0.525,0.2744,0.5983,1.56e-06
tinyUnet_version_4_train_6613,86,0.2186,0.5242,0.2744,0.5982,1.56e-06
tinyUnet_version_4_train_6613,87,0.2184,0.5242,0.2746,0.5986,1.56e-06
tinyUnet_version_4_train_6613,88,0.2186,0.5245,0.2745,0.5986,7.81e-07
tinyUnet_version_4_train_6613,89,0.2185,0.5245,0.2747,0.5986,7.81e-07
tinyUnet_version_4_train_6613,90,0.2182,0.5242,0.2746,0.5986,7.81e-07
tinyUnet_version_4_train_6613,91,0.2186,0.5247,0.2746,0.5986,7.81e-07
tinyUnet_version_4_train_6613,92,0.2183,0.5243,0.2747,0.5987,7.81e-07
tinyUnet_version_4_train_6613,93,0.2181,0.5237,0.2746,0.5986,7.81e-07
tinyUnet_version_4_train_6613,94,0.2179,0.5233,0.2747,0.5987,3.91e-07
tinyUnet_version_4_train_6613,95,0.2178,0.5233,0.2747,0.5987,3.91e-07
tinyUnet_version_4_train_6613,96,0.218,0.5235,0.2747,0.5987,3.91e-07
tinyUnet_version_4_train_6613,97,0.2182,0.5236,0.2746,0.5987,3.91e-07
tinyUnet_version_4_train_6613,98,0.2182,0.524,0.2746,0.5986,3.91e-07
tinyUnet_version_4_train_6613,99,0.218,0.5236,0.2747,0.5987,3.91e-07
tinyUnet_version_4_train_6613,100,0.2181,0.5236,0.2747,0.5987,1.95e-07
tinyUnet_version_5_train_6688,1,0.4383,0.8113,0.3378,0.6962,0.0001
tinyUnet_version_5_train_6688,2,0.3549,0.7158,0.3354,0.6865,0.0001
tinyUnet_version_5_train_6688,3,0.3444,0.7022,0.3166,0.6703,0.0001
tinyUnet_version_5_train_6688,4,0.3348,0.6891,0.3166,0.6651,0.0001
tinyUnet_version_5_train_6688,5,0.3289,0.6813,0.3053,0.6516,0.0001
tinyUnet_version_5_train_6688,6,0.3234,0.6736,0.3041,0.6472,0.0001
tinyUnet_version_5_train_6688,7,0.3182,0.6664,0.298,0.6404,0.0001
tinyUnet_version_5_train_6688,8,0.314,0.6606,0.2972,0.6375,0.0001
tinyUnet_version_5_train_6688,9,0.3104,0.6555,0.2974,0.6403,0.0001
tinyUnet_version_5_train_6688,10,0.3075,0.6512,0.2942,0.6364,0.0001
tinyUnet_version_5_train_6688,11,0.3047,0.6478,0.2953,0.6392,0.0001
tinyUnet_version_5_train_6688,12,0.3024,0.6446,0.2947,0.6355,0.0001
tinyUnet_version_5_train_6688,13,0.299,0.64,0.2883,0.6265,0.0001
tinyUnet_version_5_train_6688,14,0.2965,0.6365,0.2908,0.6333,0.0001
